analysis_date,symbol,expiry,strike,stock_price,call_bid,call_ask,call_volume,call_open_interest,call_bid_iv,call_ask_iv,call_mid_iv,call_model_iv,call_delta,call_gamma,call_vega,call_theta,put_bid,put_ask,put_volume,put_open_interest,put_bid_iv,put_ask_iv,put_mid_iv,put_model_iv,put_delta,put_gamma,put_vega,put_theta,expiry_date,days_to_expiry,dte_diff,atm_diff,straddle_bid,straddle_ask,straddle_mid,spread_abs,spread_pct_mid,min_leg_volume,total_volume,min_leg_open_interest,total_open_interest,IV30D,IV180D,iv_slope,side,rank_desc,rank_asc
2026-02-25,CGNX,20260320,55.0,57.4,3.8,4.1,5.0,0.0,0.4342319153901216,0.4905401958565803,0.462386055623351,0.4645515726691233,0.6673241304946108,0.0545765494415416,0.0533115013895999,-0.0581351503290132,1.4,1.6,127.0,947.0,0.4270146533072856,0.4645515726691233,0.4457831129882045,0.4645515726691233,-0.333927215573014,0.0548676948342888,0.0533369041577751,-0.0525166378662051,2026-03-20,23,7,2.3999999999999986,5.199999999999999,5.699999999999999,5.449999999999999,0.5,0.09174311926605505,5.0,132.0,0.0,947.0,0.4296956036562335,0.4957253902899274,0.13319831488775685,long_straddle,23,23
2026-02-25,CHTR,20260327,230.0,229.08,9.6,11.8,0.0,0.0,0.3665755789384871,0.4544904287611473,0.4105330038498173,0.4178723816524925,0.521202514240168,0.0145610394917073,0.2615339625801223,-0.1947396739575033,9.9,12.0,3.0,17.0,0.3664809474748808,0.4544410143423491,0.4104609809086149,0.4178723816524925,-0.4817569133792316,0.0147090161226193,0.2613993643227008,-0.1720914091229275,2026-03-27,30,0,0.9199999999999875,19.5,23.8,21.65,4.300000000000001,0.19861431870669752,0.0,3.0,0.0,17.0,0.4104969923792161,0.4708182821377476,0.1281201092800455,long_straddle,24,24
2026-02-25,INSM,20260320,155.0,151.02,4.5,5.0,204.0,0.0,0.407805455813883,0.4349241617586357,0.4213648087862593,0.4082301342712318,0.4279761307537552,0.0254077557229271,0.1475395068494513,-0.1383697867871856,8.1,8.6,1.0,1340.0,0.3950203380316813,0.4289758127992048,0.4119980754154431,0.4082301342712318,-0.5754375752580719,0.0256856196940181,0.1472501815501488,-0.1233716581284465,2026-03-20,23,7,3.9799999999999898,12.6,13.6,13.1,1.0,0.07633587786259542,1.0,205.0,0.0,1340.0,0.4188661240900757,0.4803584836189946,0.12801347665526552,long_straddle,25,25
2026-02-25,ERIC,20260320,11.0,11.19,0.4,0.45,36.0,0.0,0.253881928000409,0.3013831859339884,0.2776325569671987,0.2892342650118508,0.6175004279879611,0.4724068339255863,0.0105362751290034,-0.0073964168633281,0.2,0.25,0.0,69.0,0.2633246293858861,0.3107178116851132,0.2870212205354996,0.2892342650118508,-0.3850907312286718,0.4773100906790129,0.0105540977776821,-0.0062905582489831,2026-03-20,23,7,0.1899999999999995,0.6000000000000001,0.7,0.65,0.09999999999999987,0.15384615384615363,0.0,36.0,0.0,69.0,0.3073440908272901,0.3513021625181273,0.1251289527389942,long_straddle,26,26
2026-02-25,EW,20260320,85.0,83.9,1.7,1.85,49.0,0.0,0.2258653510827776,0.2683086990088166,0.2470870250457971,0.2652806013635662,0.4489715833435998,0.0712333316110324,0.0848765907462161,-0.0522560151202218,2.65,3.2,0.0,277.0,0.2557091147986265,0.3209870746271875,0.288348094712907,0.2652806013635662,-0.5563690153167158,0.0724562311753404,0.0842491192135672,-0.0436978155170852,2026-03-20,23,7,1.0999999999999943,4.35,5.050000000000001,4.7,0.7000000000000011,0.14893617021276617,0.0,49.0,0.0,277.0,0.2687069584166181,0.3068287541291735,0.12424453444968284,long_straddle,27,27
2026-02-25,BSX,20260327,75.0,74.55,2.3,2.65,0.0,0.0,0.280002540858598,0.3209648057429951,0.3004836733007965,0.3035805000366744,0.5044302877071938,0.0615307419296465,0.0854302076241073,-0.0471652537469613,2.4,2.8,1.0,69.0,0.2656244101252796,0.3125009252733886,0.2890626676993341,0.3035805000366744,-0.5000350904581624,0.0624735597500857,0.0853099812668616,-0.0398117420173149,2026-03-27,30,0,0.45000000000000284,4.699999999999999,5.449999999999999,5.074999999999999,0.75,0.1477832512315271,0.0,1.0,0.0,69.0,0.2947731705000653,0.3356301639781772,0.12173218578997694,long_straddle,28,28
2026-02-25,WST,20260320,250.0,247.81,7.5,9.7,0.0,0.0,0.3260148403162354,0.4143638206075171,0.3701893304618763,0.3762764159116525,0.4962559324973326,0.0170470711199661,0.2489616598429602,-0.2175986615864964,8.9,11.0,0.0,88.0,0.3268038535568641,0.4112230036787332,0.3690134286177987,0.3762764159116525,-0.5067144296557575,0.0172182652478017,0.2487388382622306,-0.1929444313195265,2026-03-20,23,7,2.1899999999999977,16.4,20.7,18.549999999999997,4.300000000000001,0.23180592991913754,0.0,0.0,0.0,88.0,0.3641003389405437,0.4140767521774883,0.12069359840690325,long_straddle,29,29
2026-02-25,IDXX,20260320,650.0,661.76,25.0,29.0,0.0,0.0,0.2661398646805138,0.3302526565636189,0.2981962606220664,0.2978089829307587,0.621678166521541,0.0077077824869422,0.6241020149005365,-0.4484440717987255,12.7,16.3,0.0,10.0,0.2820407423709359,0.3396111013876398,0.3108259218792879,0.2978089829307587,-0.3807772706274355,0.0077842700119953,0.6250403786914625,-0.3829266548186503,2026-03-20,23,7,11.759999999999991,37.7,45.3,41.5,7.599999999999994,0.18313253012048178,0.0,0.0,0.0,10.0,0.3032542788222376,0.3447398241241356,0.12033870878509151,long_straddle,30,30
2026-02-25,PODD,20260320,250.0,247.62501525878903,7.7,9.1,0.0,0.0,0.3424184021854606,0.3986729506613483,0.3705456764234044,0.3722719985916803,0.4885038163846211,0.0172540446270243,0.2488332710071095,-0.2151936143407571,9.3,10.7,0.0,111.0,0.3341932094030147,0.3905114114296063,0.3623523104163105,0.3722719985916803,-0.5145755473708381,0.0174331849972233,0.2485327999654263,-0.1905630678988874,2026-03-20,23,7,2.374984741210966,17.0,19.799999999999997,18.4,2.799999999999997,0.15217391304347813,0.0,0.0,0.0,111.0,0.3639500363813759,0.4133468247033173,0.11950445816874557,long_straddle,31,31
2026-02-25,INSP,20260320,60.0,59.57,2.8,3.4,4.0,0.0,0.5019876421674038,0.6028859639402864,0.5524368030538451,0.56927750258174,0.5111461576983164,0.0470958287618925,0.0594638001663816,-0.0774258837676402,3.3,3.9,3.0,23.0,0.5151598347299021,0.6161126557850898,0.5656362452574959,0.56927750258174,-0.4906600265165742,0.04738525961565,0.0594432325904028,-0.0714928219758279,2026-03-20,23,7,0.4299999999999997,6.1,7.3,6.699999999999999,1.2000000000000002,0.17910447761194034,3.0,7.0,0.0,23.0,0.5541425833924347,0.6289583685393848,0.11895188757992524,long_straddle,32,32
2026-02-25,PINS,20260327,17.0,17.3,1.12,1.29,0.0,0.0,0.4758182548090407,0.5632296988297223,0.5195239768193816,0.5271353690273409,0.5835685959635092,0.1494489833801245,0.0194483308544759,-0.0181406356581683,0.83,0.97,27.0,73.0,0.505553273463559,0.5775254199582806,0.5415393467109197,0.5271353690273409,-0.4182412516244102,0.1504717051778835,0.0194522681566943,-0.0164386941776961,2026-03-27,30,0,0.3000000000000007,1.9500000000000002,2.26,2.105,0.3099999999999996,0.1472684085510687,0.0,27.0,0.0,73.0,0.5305316617651507,0.6009388860441554,0.11716203746187823,long_straddle,33,33
2026-02-25,SPG,20260320,200.0,200.43,3.2,4.0,10.0,0.0,0.1724688933657593,0.2167045166186397,0.1945867049921995,0.2166759650877029,0.5261651846283085,0.0442689585296839,0.1913163904773354,-0.121462713619421,4.6,5.3,15.0,59.0,0.1861900979529177,0.2221512536231086,0.2041706757880131,0.2166759650877029,-0.553528996844424,0.0375459092541023,0.198986686774222,-0.0837843971993175,2026-03-20,23,7,0.4300000000000068,7.8,9.3,8.55,1.5000000000000009,0.17543859649122817,10.0,25.0,0.0,59.0,0.200281437577554,0.2266668756460007,0.11640623709683282,long_straddle,34,34
2026-02-25,CSCO,20260327,79.0,78.51,2.05,2.18,64.0,0.0,0.2400314405175263,0.246688184307373,0.2433598124124496,0.24216666915809,0.4940702262102464,0.0731628289268104,0.0901245318056531,-0.0404902853565674,2.28,2.43,48.0,58.0,0.2376171401451845,0.2520772960709487,0.2448472181080666,0.24216666915809,-0.5097299160267438,0.0746507267767154,0.0899025553056573,-0.0327847278696902,2026-03-27,30,0,0.4899999999999949,4.33,4.61,4.470000000000001,0.28000000000000025,0.06263982102908282,48.0,112.0,0.0,58.0,0.2441035152602581,0.2759671124264959,0.11546157397550294,long_straddle,35,35
2026-02-25,PLNT,20260320,82.5,79.99,1.55,2.0,79.0,0.0,0.311213810039213,0.3684661649232762,0.3398399874812446,0.3512859605205237,0.3914651891005417,0.0546206223043698,0.0785136636996091,-0.0637892864266824,3.9,4.4,5.0,37.0,0.3182678570933536,0.3822939806575829,0.3502809188754683,0.3512859605205237,-0.6130646283345317,0.0554138505877277,0.0781038615103666,-0.0557635542592933,2026-03-20,23,7,2.510000000000005,5.45,6.4,5.925000000000001,0.9500000000000002,0.16033755274261605,5.0,84.0,0.0,37.0,0.3408824535457204,0.3849595184625788,0.11449792199681139,long_straddle,36,36
2026-02-25,NICE,20260320,110.0,110.95,5.2,6.1,0.0,0.0,0.4137744022909063,0.4957606207455153,0.4547675115182108,0.4211340939307887,0.5622320410593213,0.0337073652447995,0.1097740660920632,-0.1078472227191325,3.8,4.6,13.0,45.0,0.3937258024804701,0.4666014896413351,0.4301636460609026,0.4211340939307887,-0.4398291565721511,0.0339612712158292,0.1097821807501757,-0.096832758186407,2026-03-20,23,7,0.9500000000000028,9.0,10.7,9.85,1.6999999999999993,0.17258883248730958,0.0,13.0,0.0,45.0,0.4370537803754143,0.4934045067736799,0.11420796856262434,long_straddle,37,37
2026-02-25,ALNY,20260320,330.0,326.52,10.6,13.3,3.0,0.0,0.3609212945591162,0.4431025046259148,0.4020118995925155,0.4128771793554049,0.4893349670615901,0.011788265541295,0.3284423628943855,-0.3126088405395286,13.6,16.9,0.0,206.0,0.3683252311128214,0.4749967384762192,0.4216609847945203,0.4128771793554049,-0.5134007970015987,0.0118971278823243,0.3281122953390873,-0.2800710352789082,2026-03-20,23,7,3.480000000000018,24.2,30.2,27.2,6.0,0.22058823529411764,0.0,3.0,0.0,206.0,0.4143985482437863,0.4668493388702963,0.11235057278528623,long_straddle,38,38
2026-02-25,NOV,20260417,21.0,20.17,0.7,0.85,0.0,0.0,0.3536565975946481,0.404503330818188,0.3790799642064181,0.3872159467544595,0.4123284966463348,0.1348507337439216,0.0294685839138825,-0.0120642582523688,1.55,1.85,0.0,0.0,0.34359831894963,0.4460987196718169,0.3948485193107235,0.3872159467544595,-0.5943709242116898,0.1376975261543496,0.0292746659084703,-0.0100271309487764,2026-04-17,51,21,0.8299999999999983,2.25,2.7,2.475,0.4500000000000002,0.18181818181818188,0.0,0.0,0.0,0.0,0.3869642417585708,0.4357507395518998,0.11195964427621657,long_straddle,39,39
2026-02-25,BALL,20260320,65.0,65.94,2.05,2.25,1.0,0.0,0.236094763675425,0.2670209447777553,0.2515578542265902,0.254393371885052,0.5985891586303641,0.0926716418106734,0.0647070447162088,-0.0401958726695146,1.1,1.3,4.0,349.0,0.2317641582471405,0.2627653815231179,0.2472647698851292,0.254393371885052,-0.4047544209902405,0.0937816344694552,0.0647214282566486,-0.0336329141678399,2026-03-20,23,7,0.9399999999999977,3.15,3.55,3.3499999999999996,0.3999999999999999,0.11940298507462685,1.0,5.0,0.0,349.0,0.2505387571558308,0.2818502001658159,0.11109249875133746,long_straddle,40,40
2026-02-25,NDSN,20260320,290.0,291.24,6.6,8.3,1.0,0.0,0.1902430718889103,0.24917872548959,0.2197108986892502,0.2275832139858394,0.5596223092327716,0.0237765158415489,0.2886001497340382,0.2586942257848239,5.1,6.1,0.0,23.0,0.2061593726105481,0.2408275551869589,0.2234934638987535,0.2275832139858394,-0.4446508374384045,0.0241505427845215,0.2885471609210608,-0.4542671954146007,2026-03-20,23,7,1.240000000000009,11.7,14.4,13.05,2.700000000000001,0.206896551724138,0.0,1.0,0.0,23.0,0.2184138480489356,0.2451169841108189,0.10894037456747853,long_straddle,41,41
2026-02-25,TEVA,20260327,34.0,33.94,1.3,1.5,0.0,0.0,0.3278962198505354,0.3795773438917406,0.353736781871138,0.3578268576564211,0.5267621452284132,0.1148850362688996,0.0386966714627576,-0.0249688001373509,1.25,1.48,0.0,0.0,0.327291383749855,0.3867608304141443,0.3570261070819996,0.3578268576564211,-0.477798663622182,0.1162456934219968,0.0386711238800749,-0.0216242428217265,2026-03-27,30,0,0.060000000000002274,2.55,2.98,2.7649999999999997,0.43000000000000016,0.1555153707052442,0.0,0.0,0.0,0.0,0.3553814444765688,0.3984865139615183,0.10817196561164467,long_straddle,42,42
2026-02-25,PRAX,20260320,350.0,349.96,20.4,25.0,1.0,0.0,0.577829582559924,0.7071484860985044,0.6424890343292142,0.6372570110591056,0.5331743389070509,0.0071589432616205,0.3477811666182937,-0.5047272032793373,19.5,24.0,5.0,8.0,0.5666785221074783,0.6959939576674395,0.6313362398874589,0.6372570110591056,-0.4683477115464207,0.0071961132910017,0.3477454127738966,-0.4700520357332785,2026-03-20,23,7,0.040000000000020464,39.9,49.0,44.45,9.100000000000001,0.20472440944881892,1.0,6.0,0.0,8.0,0.6438668836317835,0.7217610980421196,0.10792243392118997,long_straddle,43,43
2026-02-25,GOOG,20260327,310.0,310.92,12.0,12.15,91.0,0.0,0.3122843602440492,0.3165283470406698,0.3144063536423596,0.3139106456024635,0.5417661549103228,0.0142333514398862,0.3534427272490283,-0.2023629942957399,10.2,10.4,17.0,284.0,0.3115415579715186,0.3157870886074543,0.3136643232894864,0.3139106456024635,-0.460727502189052,0.014408576054247,0.3533338151312435,-0.171648303787375,2026-03-27,30,0,0.9200000000000159,22.2,22.55,22.375,0.3500000000000014,0.015642458100558723,17.0,108.0,0.0,284.0,0.314035338465923,0.3517479542328791,0.10721488302384825,long_straddle,44,44
2026-02-25,UNH,20260327,280.0,281.53000000000003,9.95,11.15,39.0,0.0,0.3108739121053139,0.3488387405548359,0.3298563263300749,0.3240513556180826,0.5253088516761006,0.0163023047676384,0.3171033205764164,-0.1965337817549208,10.35,11.0,46.0,115.0,0.3189077689001242,0.3393041904166864,0.3291059796584053,0.3240513556180826,-0.4878569285639377,0.015578682362175,0.318677831043006,-0.1599162019125053,2026-03-27,30,0,1.5300000000000296,20.299999999999997,22.15,21.224999999999998,1.8500000000000014,0.08716136631330985,39.0,85.0,0.0,115.0,0.3294811529942401,0.3684948608225441,0.10587313956351715,long_straddle,45,45
2026-02-25,MCK,20260327,960.0,959.1,26.8,32.1,0.0,0.0,0.2378123589957013,0.2862602304719187,0.26203629473381,0.245746505891914,0.5225202382358989,0.0059196580942263,1.0940279079834774,-0.5009017182782252,25.0,29.9,0.0,55.0,0.2303586032341862,0.2770366893347263,0.2536976462844563,0.245746505891914,-0.4829462219294272,0.0060313716434295,1.09251601752581,-0.4066879210952479,2026-03-27,30,0,0.8999999999999773,51.8,62.0,56.9,10.200000000000003,0.179261862917399,0.0,0.0,0.0,55.0,0.2578669705091332,0.2881043002479992,0.10495271925076374,long_straddle,46,46
2026-02-25,ELAN,20260320,27.0,26.85,0.95,1.1,750.0,0.0,0.3794423214686472,0.4353653308057134,0.4074038261371803,0.409519260707754,0.506027500180203,0.145174595088172,0.0268320359210565,-0.025528968626779,1.1,1.25,114.0,0.0,0.3785923194148351,0.4158998751043634,0.3972460972595992,0.409519260707754,-0.4965922443438392,0.1464609140709818,0.0268160984454872,-0.0228621175411565,2026-03-20,23,7,0.14999999999999858,2.05,2.35,2.2,0.30000000000000027,0.13636363636363646,114.0,864.0,0.0,0.0,0.4013665817635329,0.4482323542868749,0.10455687117433576,long_straddle,47,47
2026-02-25,BOOT,20260320,200.0,198.8,7.7,8.9,4.0,0.0,0.4030871203539728,0.4634336734606468,0.4332603969073098,0.4574540276789384,0.5100864974448445,0.0175351427798013,0.1987781363993814,-0.2098021837242498,8.7,10.0,0.0,6.0,0.4159968608297282,0.4814162406143696,0.4487065507220489,0.4574540276789384,-0.4917331314043007,0.0176692614601273,0.1986939977094319,-0.1900517699850432,2026-03-20,23,7,1.1999999999999886,16.4,18.9,17.65,2.5,0.141643059490085,0.0,4.0,0.0,6.0,0.4411154042601137,0.4922965569398169,0.10396406791437315,long_straddle,48,48
2026-02-25,HAS,20260320,100.0,99.06,2.3,2.6,0.0,0.0,0.2657838219232536,0.2958870479481915,0.2808354349357226,0.2701801808641987,0.4717147150977031,0.0594273764739053,0.0996744537764722,-0.0639463898177696,3.0,3.4,0.0,214.0,0.2607463848043369,0.3009932216032601,0.2808698032037985,0.2701801808641987,-0.5330218190234146,0.0603706797952993,0.0994039722669093,-0.0541336907230896,2026-03-20,23,7,0.9399999999999977,5.3,6.0,5.65,0.7000000000000002,0.12389380530973454,0.0,0.0,0.0,214.0,0.2829430102818518,0.3154419857255284,0.10302679070741873,long_straddle,49,49
2026-02-25,AN,20260320,195.0,196.54,6.5,7.7,0.0,0.0,0.2836440175039119,0.3505373275841353,0.3170906725440236,0.3193176240864491,0.5665322204688554,0.0250494816062841,0.1943870635501428,-0.1477525095364695,4.5,5.6,0.0,85.0,0.2713489025819764,0.3279670336329524,0.2996579681074643,0.3193176240864491,-0.4362495227709985,0.0253058352405491,0.1943922583462809,-0.1282354400427063,2026-03-20,23,7,1.539999999999992,11.0,13.3,12.15,2.3000000000000007,0.1893004115226338,0.0,0.0,0.0,85.0,0.3065179192406352,0.3410652458179974,0.10129242718502514,long_straddle,50,50
2026-02-25,BBIO,20260320,65.0,63.75,2.75,4.0,107.0,0.0,0.5038421562076879,0.6983987454288968,0.6011204508182924,0.5323545964502775,0.4787906011375163,0.046178904004186,0.0643081849881639,-0.0794259870898548,3.6,4.0,59.0,16.0,0.4701159671665419,0.5323545964502775,0.5012352818084097,0.5323545964502775,-0.5236601630040361,0.046532105406607,0.0642369553834383,-0.0725534508154082,2026-03-20,23,7,1.25,6.35,8.0,7.175,1.6500000000000004,0.22996515679442514,59.0,166.0,0.0,16.0,0.5490151622505461,0.6103619913933644,0.1005089275018137,long_straddle,51,51
2026-02-25,SCI,20260320,80.0,80.72,2.3,2.45,30.0,0.0,0.2421590737492255,0.2612988703160331,0.2517289720326293,0.2612988703160331,0.5719756988998779,0.0779247706333953,0.0784090198003126,-0.0520340906972696,1.65,1.85,0.0,164.0,0.2391110939691938,0.2642339501119697,0.2516725220405817,0.2612988703160331,-0.4446048967055199,0.0757468144953256,0.0796361086721535,-0.0422056926858949,2026-03-20,23,7,0.7199999999999989,3.9499999999999997,4.300000000000001,4.125,0.350000000000001,0.08484848484848509,0.0,30.0,0.0,164.0,0.2530425958406473,0.2812518575948328,0.10029893489565256,long_straddle,52,52
2026-02-25,CHD,20260320,105.0,102.83,1.35,1.55,12.0,0.0,0.2110513905617314,0.2258599612332819,0.2184556758975067,0.2190888168744321,0.3815109430802678,0.0676350109488434,0.1012212728743171,-0.052690634566848,3.2,4.1,3.0,28.0,0.2046524633647565,0.2945377107447263,0.2495950870547414,0.2190888168744321,-0.6267866118612433,0.0694273180774166,0.1000010252421788,-0.0424691192745259,2026-03-20,23,7,2.1700000000000017,4.550000000000001,5.6499999999999995,5.1,1.0999999999999988,0.21568627450980368,3.0,15.0,0.0,28.0,0.23275743520191,0.2587013419568359,0.10028516496545516,long_straddle,53,53
2026-02-25,CRUS,20260417,140.0,143.63,9.9,10.6,8.0,0.0,0.3591921926712312,0.3928282127103078,0.3760102026907695,0.3812257958073308,0.613447829360474,0.0188106331746774,0.2081890072817014,-0.0865701195274262,5.5,6.1,0.0,0.0,0.3524027004650403,0.3812257958073308,0.3668142481361855,0.3812257958073308,-0.3899521513090541,0.0190631400224944,0.2082957515495227,-0.0726387984386587,2026-04-17,51,21,3.6299999999999955,15.4,16.7,16.05,1.299999999999999,0.08099688473520242,0.0,8.0,0.0,0.0,0.3714122254134775,0.4123712311818622,0.09932556558563882,long_straddle,54,54
2026-02-25,QCOM,20260327,145.0,144.37,4.5,5.3,19.0,0.0,0.3068847593075232,0.3553842140744778,0.3311344866910005,0.3341708610933343,0.4886100532493623,0.0291593780975786,0.1649302018229477,-0.0995621595152131,5.7,6.4,0.0,102.0,0.3052101529925523,0.3477269992596644,0.3264685761261083,0.3341708610933343,-0.5159168934116746,0.0294370667385252,0.1646886205065598,-0.0849608492359479,2026-03-27,30,0,0.6299999999999955,10.2,11.7,10.95,1.5,0.13698630136986303,0.0,19.0,0.0,102.0,0.3288015314085544,0.3650158294849011,0.09921295229155176,long_straddle,55,55
2026-02-25,CMG,20260327,37.0,37.26,1.52,1.77,4.0,0.0,0.3070190810927451,0.3757538841869595,0.3413864826398523,0.3417847246135956,0.5593115706480948,0.1082219978745506,0.0421994460662262,-0.0262072415333136,1.23,1.45,0.0,511.0,0.3326704360975386,0.3777016111958137,0.3551860236466762,0.3417847246135956,-0.4438669420549363,0.1094923292374171,0.042197426817957,-0.0225281775206269,2026-03-27,30,0,0.259999999999998,2.75,3.2199999999999998,2.985,0.46999999999999975,0.15745393634840862,0.0,4.0,0.0,511.0,0.3482862531432642,0.3865895411658173,0.09907999038733406,long_straddle,56,56
2026-02-25,F,20260327,14.5,14.47,0.47,0.51,91.0,0.0,0.2774435786344124,0.2956006541640552,0.2865221163992338,0.2886170198503955,0.5240340863717836,0.3336894585163293,0.016521759452597,-0.0087432296736638,0.46,0.55,19.0,63.0,0.281886094449142,0.3364133905083636,0.3091497424787528,0.2886170198503955,-0.4804595913539394,0.3388498542156542,0.0165055308782674,-0.0073187685202179,2026-03-27,30,0,0.02999999999999936,0.9299999999999999,1.06,0.995,0.13000000000000012,0.1306532663316584,19.0,110.0,0.0,63.0,0.2978359294389933,0.330173414210977,0.09794091038268891,long_straddle,57,57
2026-02-25,INCY,20260320,100.0,99.32,3.0,3.5,11.0,0.0,0.3215786968776039,0.3717927357597758,0.3466857163186899,0.3620452960140208,0.4988657363007188,0.0442972794610051,0.0995414201941677,-0.0840807979818896,3.3,3.9,22.0,597.0,0.3059306091757016,0.3662473505511613,0.3360889798634314,0.3620452960140208,-0.5042108353103477,0.0447582167451969,0.0994541319416622,-0.0742177267155668,2026-03-20,23,7,0.6800000000000068,6.3,7.4,6.85,1.1000000000000005,0.1605839416058395,11.0,33.0,0.0,597.0,0.3466738431379368,0.3839631930388997,0.09711699083923668,long_straddle,58,58
2026-02-25,GFS,20260320,50.0,48.49,1.55,1.9,202.0,0.0,0.4498342139935773,0.4771775780743436,0.4635058960339605,0.4719114731531151,0.4293258955178797,0.0677598825078369,0.0473513853070841,-0.0517513846539394,2.9,3.1,11.0,134.0,0.425892809220974,0.4670708432203369,0.4464818262206554,0.4719114731531151,-0.5728520014353536,0.0683904126624775,0.0472773849127858,-0.0469135552872739,2026-03-20,23,7,1.509999999999998,4.45,5.0,4.725,0.5499999999999998,0.11640211640211637,11.0,213.0,0.0,134.0,0.454993861127308,0.5029369250506477,0.09532619606029452,long_straddle,59,59
2026-02-25,CLX,20260320,125.0,125.52,3.3,3.7,41.0,0.0,0.2305386679368297,0.2626308120868455,0.2465847400118376,0.2510977684065303,0.5542644338367573,0.0500507188283817,0.1246600048742649,-0.0757079257600432,2.6,2.8,4.0,194.0,0.2430726847152238,0.2510977684065303,0.247085226560877,0.2510977684065303,-0.4496123662888461,0.0507592353744902,0.1246349445002685,-0.0632582318578522,2026-03-20,23,7,0.519999999999996,5.9,6.5,6.2,0.5999999999999996,0.09677419354838704,4.0,45.0,0.0,194.0,0.2468691528963983,0.2728096785817629,0.0950865299949029,long_straddle,60,60
2026-02-25,INFY,20260320,14.0,14.1,0.65,0.75,651.0,0.0,0.4168066656442871,0.4882682875586782,0.4525374766014827,0.4797373767538694,0.5487211223465094,0.2362583632891698,0.0139973160738572,-0.0145465101374039,0.6,0.7,1114.0,3161.0,0.4675037523882898,0.5389646995446364,0.5032342259664631,0.4797373767538694,-0.449574342112875,0.2364688913369544,0.0139977542173974,-0.0144169730278291,2026-03-20,23,7,0.09999999999999964,1.25,1.45,1.35,0.19999999999999996,0.1481481481481481,651.0,1765.0,0.0,3161.0,0.48496649105582,0.5354571427003146,0.09429447777999536,long_straddle,61,61
2026-02-25,MO,20260327,69.0,69.23,1.47,1.79,0.0,0.0,0.1677632206053874,0.2105330787036244,0.1891481496545058,0.2002125099728997,0.5560156270135488,0.1056345482237714,0.0748687745095995,-0.0397043644640704,1.84,2.1,0.0,1.0,0.1875649502424179,0.221800618032489,0.2046827841374535,0.2002125099728997,-0.5575040975138605,0.1015032785099596,0.0759287907499592,-0.0206777356199479,2026-03-27,30,0,0.23000000000000398,3.31,3.89,3.6,0.5800000000000001,0.16111111111111112,0.0,0.0,0.0,1.0,0.1969154668959797,0.217414854617021,0.09428696929265135,long_straddle,62,62
2026-02-25,PM,20260327,190.0,188.85,3.8,4.5,1.0,0.0,0.2117909832278557,0.2445257492199994,0.2281583662239275,0.23448709947868,0.4665237721601734,0.032255193329513,0.2139065914513995,-0.0792824435373455,5.7,7.4,0.0,0.0,0.2048445668350402,0.284256733402097,0.2445506501185686,0.23448709947868,-0.5581801152061753,0.0311159561530113,0.2140642291257624,-0.0896188339264609,2026-03-27,30,0,1.1500000000000057,9.5,11.9,10.7,2.4000000000000004,0.2242990654205608,0.0,1.0,0.0,0.0,0.2363545081712481,0.2608784763030582,0.094005333361887,long_straddle,63,63
2026-02-25,GOOGL,20260320,310.0,310.7,10.6,10.7,1160.0,0.0,0.3183068063168295,0.3231465631713015,0.3207266847440655,0.3192579452488545,0.5348394578454402,0.0160117662292469,0.3099129798652278,-0.2329459307285848,9.2,9.35,970.0,6230.0,0.3156118971051491,0.3204530934868932,0.3180324952960212,0.3192579452488545,-0.465478070685051,0.0161436677409666,0.3098473441306222,-0.2019936167186138,2026-03-20,23,7,0.6999999999999886,19.799999999999997,20.049999999999997,19.924999999999997,0.25,0.012547051442910918,970.0,2130.0,0.0,6230.0,0.3209718559049119,0.3541880519644111,0.09378124382026524,long_straddle,64,64
2026-02-25,AAPL,20260327,275.0,273.9100036621094,7.65,7.8,536.0,0.0,0.2444509582647096,0.2508280891813827,0.2476395237230461,0.2495886417499768,0.5128616945738486,0.0204119433924736,0.3135922016322059,-0.144846966559716,7.8,8.0,235.0,196.0,0.2445688993011491,0.2509563505916907,0.2477626249464199,0.2495886417499768,-0.4926619182776858,0.020800789289579,0.3131109783398029,-0.1179058349395845,2026-03-27,30,0,1.089996337890625,15.45,15.8,15.625,0.3500000000000014,0.02240000000000009,235.0,771.0,0.0,196.0,0.247701074334733,0.2731491077418582,0.09316535432791913,long_straddle,65,65
2026-02-25,DIS,20260327,105.0,105.02999877929688,3.2,3.8,10.0,0.0,0.2508535282626309,0.300992629473492,0.2759230788680614,0.2678418278342764,0.5336505804460129,0.0495333906039213,0.1196646861106613,-0.0592828070421287,2.74,3.3,0.0,33.0,0.2418643452243773,0.288702684853708,0.2652835150390427,0.2678418278342764,-0.4711189313533176,0.0503618234009625,0.1195694431486606,-0.0489442200529857,2026-03-27,30,0,0.029998779296875,5.94,7.1,6.52,1.1599999999999993,0.17791411042944774,0.0,10.0,0.0,33.0,0.270603296953552,0.2983005389330325,0.09285012383332777,long_straddle,66,66
